medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
ritonavir,fluoxetina,"Tabel a 2: Efeito s na AUC e Cmáx na coadministração de ritonavir com outro s fármacos Fárma co Dosa gem de ritonavir n AUC % (95% de intervalo de confiança) Cmáx (95% de intervalo de confiança) claritromicina 500 mg 12/12 h por 4 dias 200 mg 8/8 h por 4 dias 22 ↑ 12% (2,23%) ↑ 15% (2,28%) didanosina 200 mg 12/12 h por 4 dias 600 mg 12/12 h por 4 dias 12 ↔ ↔ fluconazol 400 mg/1º dia e 200 mg/dia por 4 dias 200 mg 6/6 h por 4 dias 8 ↑ 12% (5,20%) ↑ 15% (7,22%) fluoxetina 30 mg 12/12 h por 8 dias 600 mg dose única 16 ↑ 19% (7,34%) ↔ rifampicina 600 mg ou 300 mg/dia por 10 dias 500 mg 12/12 h por 20 dias 7,9* ↓ 35% (7,55%) ↓25% (-5,46%) zidovudina 200 mg 8/8 h por 4 dias 300 mg 6/6 h por 4 dias 10 ↔ ↔ ↑ indica “aumento” ↓ indica “redução” ↔ indica “sem alterações” * Desenho de grupo paralelo, indivíduos receben do regimes de combinação e controle, respectivamente.",1,fonte1,manual,1.0
ritonavir,fluconazol,"Tabel a 2: Efeito s na AUC e Cmáx na coadministração de ritonavir com outro s fármacos Fárma co Dosa gem de ritonavir n AUC % (95% de intervalo de confiança) Cmáx (95% de intervalo de confiança) claritromicina 500 mg 12/12 h por 4 dias 200 mg 8/8 h por 4 dias 22 ↑ 12% (2,23%) ↑ 15% (2,28%) didanosina 200 mg 12/12 h por 4 dias 600 mg 12/12 h por 4 dias 12 ↔ ↔ fluconazol 400 mg/1º dia e 200 mg/dia por 4 dias 200 mg 6/6 h por 4 dias 8 ↑ 12% (5,20%) ↑ 15% (7,22%) fluoxetina 30 mg 12/12 h por 8 dias 600 mg dose única 16 ↑ 19% (7,34%) ↔ rifampicina 600 mg ou 300 mg/dia por 10 dias 500 mg 12/12 h por 20 dias 7,9* ↓ 35% (7,55%) ↓25% (-5,46%) zidovudina 200 mg 8/8 h por 4 dias 300 mg 6/6 h por 4 dias 10 ↔ ↔ ↑ indica “aumento” ↓ indica “redução” ↔ indica “sem alterações” * Desenho de grupo paralelo, indivíduos receben do regimes de combinação e controle, respectivamente.",1,fonte1,manual,1.0
ritonavir,rifampicina,"Tabel a 2: Efeito s na AUC e Cmáx na coadministração de ritonavir com outro s fármacos Fárma co Dosa gem de ritonavir n AUC % (95% de intervalo de confiança) Cmáx (95% de intervalo de confiança) claritromicina 500 mg 12/12 h por 4 dias 200 mg 8/8 h por 4 dias 22 ↑ 12% (2,23%) ↑ 15% (2,28%) didanosina 200 mg 12/12 h por 4 dias 600 mg 12/12 h por 4 dias 12 ↔ ↔ fluconazol 400 mg/1º dia e 200 mg/dia por 4 dias 200 mg 6/6 h por 4 dias 8 ↑ 12% (5,20%) ↑ 15% (7,22%) fluoxetina 30 mg 12/12 h por 8 dias 600 mg dose única 16 ↑ 19% (7,34%) ↔ rifampicina 600 mg ou 300 mg/dia por 10 dias 500 mg 12/12 h por 20 dias 7,9* ↓ 35% (7,55%) ↓25% (-5,46%) zidovudina 200 mg 8/8 h por 4 dias 300 mg 6/6 h por 4 dias 10 ↔ ↔ ↑ indica “aumento” ↓ indica “redução” ↔ indica “sem alterações” * Desenho de grupo paralelo, indivíduos receben do regimes de combinação e controle, respectivamente.",1,fonte1,manual,1.0
voriconazol,eritromicina,"Consulte a bula do produto mavacanteno para obter mais informações. cimetidina (400 mg duas vezes ao dia) [inibidor não específico da CYP450 e eleva o pH gástrico] voriconazol C máx ↑18% voriconazol AUC  ↑23% Sem ajuste da dose digoxina (0,25 mg uma vez ao dia) [substrato da P -gp] digoxina C máx ↔ digoxina AUC ↔ Sem ajuste da dose indinavir (800 mg três vezes ao dia) [inibidor e substrato da CYP3A4] indinavir C máx ↔ indinavir AUC ↔ voriconazol C máx ↔ voriconazol AUC ↔ Sem ajuste da dose Antibióticos macrolídeos eritromicina (1 g duas vezes ao dia) [inibidor da CYP3A4] azitromicina (500 mg QD) voriconazol C máx e AUC↔ voriconazol C máx e AUC↔ Sem ajuste da dose Medicamento [mecanismo de interação] Interação Alterações da média geométrica (%) Recomendações referentes à coadministração O efeito de voriconazol sobre a eritromicina ou a azitromicina é desconhecido. ácido micofenólico (1 g dose única) [substrato da UDP -glicuronil transferase] ácido micofenólico C máx ↔ ácido micofenólico AUCt ↔ Sem ajuste da dose Corticoster oides prednisolona (60 mg dose única) [substrato da CYP3A4] prednisolona C máx ↑11% prednisolona AUC 0-∞ ↑34% Sem ajuste da dose Os pacientes em tratamento a longo prazo com voriconazol e corticosteroides (incluindo corticosteroides inalados, como por exemplo , budesonida) devem ser cuidadosamente monitorados quanto à disfunção do córtex adrenal durante o tratamento e quando o voriconazol é interrompido (vide item 5.",1,fonte1,manual,1.0
voriconazol,digoxina,"Consulte a bula do produto mavacanteno para obter mais informações. cimetidina (400 mg duas vezes ao dia) [inibidor não específico da CYP450 e eleva o pH gástrico] voriconazol C máx ↑18% voriconazol AUC  ↑23% Sem ajuste da dose digoxina (0,25 mg uma vez ao dia) [substrato da P -gp] digoxina C máx ↔ digoxina AUC ↔ Sem ajuste da dose indinavir (800 mg três vezes ao dia) [inibidor e substrato da CYP3A4] indinavir C máx ↔ indinavir AUC ↔ voriconazol C máx ↔ voriconazol AUC ↔ Sem ajuste da dose Antibióticos macrolídeos eritromicina (1 g duas vezes ao dia) [inibidor da CYP3A4] azitromicina (500 mg QD) voriconazol C máx e AUC↔ voriconazol C máx e AUC↔ Sem ajuste da dose Medicamento [mecanismo de interação] Interação Alterações da média geométrica (%) Recomendações referentes à coadministração O efeito de voriconazol sobre a eritromicina ou a azitromicina é desconhecido. ácido micofenólico (1 g dose única) [substrato da UDP -glicuronil transferase] ácido micofenólico C máx ↔ ácido micofenólico AUCt ↔ Sem ajuste da dose Corticoster oides prednisolona (60 mg dose única) [substrato da CYP3A4] prednisolona C máx ↑11% prednisolona AUC 0-∞ ↑34% Sem ajuste da dose Os pacientes em tratamento a longo prazo com voriconazol e corticosteroides (incluindo corticosteroides inalados, como por exemplo , budesonida) devem ser cuidadosamente monitorados quanto à disfunção do córtex adrenal durante o tratamento e quando o voriconazol é interrompido (vide item 5.",1,fonte1,manual,1.0
voriconazol,cimetidina,"Consulte a bula do produto mavacanteno para obter mais informações. cimetidina (400 mg duas vezes ao dia) [inibidor não específico da CYP450 e eleva o pH gástrico] voriconazol C máx ↑18% voriconazol AUC  ↑23% Sem ajuste da dose digoxina (0,25 mg uma vez ao dia) [substrato da P -gp] digoxina C máx ↔ digoxina AUC ↔ Sem ajuste da dose indinavir (800 mg três vezes ao dia) [inibidor e substrato da CYP3A4] indinavir C máx ↔ indinavir AUC ↔ voriconazol C máx ↔ voriconazol AUC ↔ Sem ajuste da dose Antibióticos macrolídeos eritromicina (1 g duas vezes ao dia) [inibidor da CYP3A4] azitromicina (500 mg QD) voriconazol C máx e AUC↔ voriconazol C máx e AUC↔ Sem ajuste da dose Medicamento [mecanismo de interação] Interação Alterações da média geométrica (%) Recomendações referentes à coadministração O efeito de voriconazol sobre a eritromicina ou a azitromicina é desconhecido. ácido micofenólico (1 g dose única) [substrato da UDP -glicuronil transferase] ácido micofenólico C máx ↔ ácido micofenólico AUCt ↔ Sem ajuste da dose Corticoster oides prednisolona (60 mg dose única) [substrato da CYP3A4] prednisolona C máx ↑11% prednisolona AUC 0-∞ ↑34% Sem ajuste da dose Os pacientes em tratamento a longo prazo com voriconazol e corticosteroides (incluindo corticosteroides inalados, como por exemplo , budesonida) devem ser cuidadosamente monitorados quanto à disfunção do córtex adrenal durante o tratamento e quando o voriconazol é interrompido (vide item 5.",1,fonte1,manual,1.0
voriconazol,corticosteroides,"Consulte a bula do produto mavacanteno para obter mais informações. cimetidina (400 mg duas vezes ao dia) [inibidor não específico da CYP450 e eleva o pH gástrico] voriconazol C máx ↑18% voriconazol AUC  ↑23% Sem ajuste da dose digoxina (0,25 mg uma vez ao dia) [substrato da P -gp] digoxina C máx ↔ digoxina AUC ↔ Sem ajuste da dose indinavir (800 mg três vezes ao dia) [inibidor e substrato da CYP3A4] indinavir C máx ↔ indinavir AUC ↔ voriconazol C máx ↔ voriconazol AUC ↔ Sem ajuste da dose Antibióticos macrolídeos eritromicina (1 g duas vezes ao dia) [inibidor da CYP3A4] azitromicina (500 mg QD) voriconazol C máx e AUC↔ voriconazol C máx e AUC↔ Sem ajuste da dose Medicamento [mecanismo de interação] Interação Alterações da média geométrica (%) Recomendações referentes à coadministração O efeito de voriconazol sobre a eritromicina ou a azitromicina é desconhecido. ácido micofenólico (1 g dose única) [substrato da UDP -glicuronil transferase] ácido micofenólico C máx ↔ ácido micofenólico AUCt ↔ Sem ajuste da dose Corticoster oides prednisolona (60 mg dose única) [substrato da CYP3A4] prednisolona C máx ↑11% prednisolona AUC 0-∞ ↑34% Sem ajuste da dose Os pacientes em tratamento a longo prazo com voriconazol e corticosteroides (incluindo corticosteroides inalados, como por exemplo , budesonida) devem ser cuidadosamente monitorados quanto à disfunção do córtex adrenal durante o tratamento e quando o voriconazol é interrompido (vide item 5.",1,fonte1,manual,1.0
isofarma-solucao de cloreto de potassio,ciclosporina,"Observar as informações abaixo sobre a administração da Isofarma - solução de cloreto de potássio com estas substâncias e medicamentos: - com a anfotericina B, pois são incompatíveis; - os corticoides e o ACTH podem diminuir os efeitos dos suplementos de potássio; - os diuréticos tiazídicos e retentores de potássio, os inibidores da ECA, AINE, bloqueadores beta -adrenérgicos, ciclosporina, heparina e medicamentos contendo potássio podem aumentar a concentração sérica de potássio com risco de causar hipercalemia; - o captopril e o enalapril podem produzir hiperpotassemia.",1,fonte1,manual,1.0
isofarma-solucao de cloreto de potassio,captopril,"Observar as informações abaixo sobre a administração da Isofarma - solução de cloreto de potássio com estas substâncias e medicamentos: - com a anfotericina B, pois são incompatíveis; - os corticoides e o ACTH podem diminuir os efeitos dos suplementos de potássio; - os diuréticos tiazídicos e retentores de potássio, os inibidores da ECA, AINE, bloqueadores beta -adrenérgicos, ciclosporina, heparina e medicamentos contendo potássio podem aumentar a concentração sérica de potássio com risco de causar hipercalemia; - o captopril e o enalapril podem produzir hiperpotassemia.",1,fonte1,manual,1.0
isofarma-solucao de cloreto de potassio,enalapril,"Observar as informações abaixo sobre a administração da Isofarma - solução de cloreto de potássio com estas substâncias e medicamentos: - com a anfotericina B, pois são incompatíveis; - os corticoides e o ACTH podem diminuir os efeitos dos suplementos de potássio; - os diuréticos tiazídicos e retentores de potássio, os inibidores da ECA, AINE, bloqueadores beta -adrenérgicos, ciclosporina, heparina e medicamentos contendo potássio podem aumentar a concentração sérica de potássio com risco de causar hipercalemia; - o captopril e o enalapril podem produzir hiperpotassemia.",1,fonte1,manual,1.0
isofarma-solucao de cloreto de potassio,aine,"Observar as informações abaixo sobre a administração da Isofarma - solução de cloreto de potássio com estas substâncias e medicamentos: - com a anfotericina B, pois são incompatíveis; - os corticoides e o ACTH podem diminuir os efeitos dos suplementos de potássio; - os diuréticos tiazídicos e retentores de potássio, os inibidores da ECA, AINE, bloqueadores beta -adrenérgicos, ciclosporina, heparina e medicamentos contendo potássio podem aumentar a concentração sérica de potássio com risco de causar hipercalemia; - o captopril e o enalapril podem produzir hiperpotassemia.",1,fonte1,manual,1.0
fosfato dissodico de dexametasona,rifampicina,"A literatura cita ainda as seguintes interações, ap esar de não possuírem significância clínica relatada: - o ácido acetilsalicílico deve ser usado com caute la em conjunto com corticosteroides em hipoprotrombinemia. - fenitoína, fenobarbital, efedrina e rifampicina p odem acentuar a depuração metabólica dos corticosteroides, resultando em níveis sanguíneos d iminuídos e atividade fisiológica diminuída, requerendo portanto, ajuste na posologia de cortico steroide. - em pacientes que simultaneamente recebem corticos teroides e anticoagulantes cumarínicos, deve-se verificar frequentemente o tempo de protrom bina pois há referências ao fato de os corticosteroides alterarem a resposta a estes antic oagulantes.",1,fonte1,manual,1.0
fosfato dissodico de dexametasona,fenobarbital,"A literatura cita ainda as seguintes interações, ap esar de não possuírem significância clínica relatada: - o ácido acetilsalicílico deve ser usado com caute la em conjunto com corticosteroides em hipoprotrombinemia. - fenitoína, fenobarbital, efedrina e rifampicina p odem acentuar a depuração metabólica dos corticosteroides, resultando em níveis sanguíneos d iminuídos e atividade fisiológica diminuída, requerendo portanto, ajuste na posologia de cortico steroide. - em pacientes que simultaneamente recebem corticos teroides e anticoagulantes cumarínicos, deve-se verificar frequentemente o tempo de protrom bina pois há referências ao fato de os corticosteroides alterarem a resposta a estes antic oagulantes.",1,fonte1,manual,1.0
